SK_ID_BUREAU,MONTHS_BALANCE,STATUS
6298645,-17,C
6298645,-18,C
6298645,-19,C
6298645,-20,C
6298645,-21,C
6298645,-22,C
6298645,-23,C
6298645,-24,C
6298645,-25,C
6298645,-26,C
6298645,-27,C
6298645,-28,C
6298645,-29,C
6298645,-30,C
6298645,-31,C
6298645,-32,C
6298645,-33,C
6298645,-34,C
6298645,-35,C
6298645,-36,C
6298645,-37,C
6298645,-38,C
6298645,-39,C
6298645,-40,C
6298645,-41,C
6298645,-42,0
6217901,0,C
6217901,-1,C
6217901,-2,C
6217901,-3,C
6217901,-4,C
6217901,-5,C
6217901,-6,C
6217901,-7,C
6217901,-8,C
6217901,-9,C
6217901,-10,C
6217901,-11,C
6217901,-12,C
6217901,-13,C
6217901,-14,C
6217901,-15,C
6217901,-16,C
6217901,-17,C
6217901,-18,C
6217901,-19,C
6217901,-20,C
6217901,-21,C
6217901,-22,C
6217901,-23,C
6217901,-24,C
6217901,-25,C
6217901,-26,C
6217901,-27,C
6217901,-28,C
6217901,-29,C
6217901,-30,C
6217901,-31,C
6217901,-32,C
6217901,-33,C
6217901,-34,0
6217901,-35,1
6217901,-36,1
6217901,-37,1
6217901,-38,1
6217901,-39,1
6217901,-40,1
6217901,-41,2
6217901,-42,2
6217901,-43,1
6217901,-44,1
6217901,-45,0
6217901,-46,0
6217901,-47,0
6217901,-48,0
6217901,-49,0
6217901,-50,0
6217901,-51,0
6217901,-52,0
6217901,-53,0
6217901,-54,0
6217901,-55,X
6217901,-56,0
6217901,-57,0
6217901,-58,0
6217901,-59,0
6217901,-60,0
6217901,-61,0
6217901,-62,0
6217901,-63,0
6217901,-64,0
6217901,-65,0
6217901,-66,0
6217901,-67,0
6217901,-68,0
6217901,-69,0
6217901,-70,0
6217901,-71,0
6217901,-72,0
6217901,-73,0
6217901,-74,0
6217901,-75,0
6217901,-76,0
6217901,-77,0
6217901,-78,0
6217901,-79,X
6217901,-80,X
6217901,-81,X
6217902,0,C
6217902,-1,C
6217902,-2,C
6217902,-3,C
6217902,-4,C
6217902,-5,C
6217902,-6,C
6217902,-7,C
6217902,-8,C
6217902,-9,C
6217902,-10,C
6217902,-11,C
6217902,-12,C
6217902,-13,C
6217902,-14,C
6217902,-15,C
6217902,-16,C
6217902,-17,C
6217902,-18,C
6217902,-19,C
6217902,-20,C
6217902,-21,C
6217902,-22,C
6217902,-23,C
6217902,-24,C
6217902,-25,C
6217902,-26,C
6217902,-27,C
6217902,-28,C
6217902,-29,C
6217902,-30,C
6217902,-31,C
6217902,-32,C
6217902,-33,C
6217902,-34,C
6217902,-35,C
6217902,-36,C
6217902,-37,C
6217902,-38,C
6217902,-39,C
6217902,-40,C
6217902,-41,C
6217902,-42,C
6217902,-43,C
6217902,-44,C
6217902,-45,C
6217902,-46,C
6217902,-47,C
6217902,-48,C
6217902,-49,C
6217902,-50,C
6217902,-51,C
6217902,-52,C
6217902,-53,0
6217902,-54,0
6217902,-55,0
6217902,-56,0
6217902,-57,0
6217902,-58,0
6217902,-59,0
6217902,-60,0
6217902,-61,0
6217902,-62,0
6217902,-63,0
6217903,0,X
6217903,-1,X
6217903,-2,X
6217903,-3,X
6217903,-4,0
6217903,-5,0
6217903,-6,0
6217903,-7,0
6217903,-8,0
6217903,-9,0
6217903,-10,0
6217903,-11,0
6217903,-12,0
6217903,-13,0
6217903,-14,0
6217903,-15,0
6217903,-16,0
6217903,-17,0
6217903,-18,0
6217903,-19,0
6217903,-20,0
6217903,-21,0
6217903,-22,0
6217903,-23,0
6217903,-24,0
6217903,-25,X
6217903,-26,0
6217903,-27,0
6217903,-28,0
6217903,-29,0
6217903,-30,0
6217903,-31,0
6217903,-32,0
6217903,-33,0
6217903,-34,0
6217903,-35,0
6217903,-36,0
6217903,-37,0
6217903,-38,0
6217903,-39,0
6217903,-40,0
6217903,-41,0
6217903,-42,1
6217903,-43,1
6217903,-44,0
6217903,-45,0
6217903,-46,0
6217903,-47,0
6217903,-48,0
6217904,0,C
6217904,-1,C
6217904,-2,C
6217904,-3,C
6217904,-4,C
6217904,-5,C
6217904,-6,C
6217904,-7,C
6217904,-8,C
6217904,-9,C
6217904,-10,C
6217904,-11,C
6217904,-12,C
6217904,-13,C
6217904,-14,C
6217904,-15,C
6217904,-16,C
6217904,-17,C
6217904,-18,C
6217904,-19,C
6217904,-20,C
6217904,-21,C
6217904,-22,C
6217904,-23,C
6217904,-24,C
6217904,-25,C
6217904,-26,C
6217904,-27,C
6217904,-28,C
6217904,-29,C
6217904,-30,C
6217904,-31,C
6217904,-32,0
6217904,-33,0
6217904,-34,0
6217904,-35,0
6217904,-36,0
6217904,-37,0
6217904,-38,0
6217904,-39,0
6217904,-40,0
6217904,-41,0
6217905,0,C
6217905,-1,C
6217905,-2,C
6217905,-3,C
6217905,-4,C
6217905,-5,C
6217905,-6,C
6217905,-7,C
6217905,-8,C
6217905,-9,C
6217905,-10,C
6217905,-11,C
6217905,-12,C
6217905,-13,C
6217905,-14,C
6217905,-15,C
6217905,-16,C
6217905,-17,C
6217905,-18,C
6217905,-19,C
6217905,-20,C
6217905,-21,C
6217905,-22,C
6217905,-23,C
6217905,-24,C
6217905,-25,C
6217905,-26,C
6217905,-27,C
6217905,-28,C
6217905,-29,C
6217905,-30,C
6217905,-31,C
6217905,-32,C
6217905,-33,C
6217905,-34,C
6217905,-35,C
6217905,-36,C
6217905,-37,C
6217905,-38,C
6217905,-39,C
6217905,-40,C
6217905,-41,C
6217905,-42,2
6217905,-43,2
6217905,-44,1
6217905,-45,0
6217905,-46,0
6217905,-47,0
6217905,-48,0
6217905,-49,0
6217905,-50,0
6217905,-51,0
6217905,-52,0
6217906,0,0
6217906,-1,0
6217906,-2,0
6217906,-3,0
6217906,-4,0
6217906,-5,0
6217906,-6,0
6217906,-7,0
6217906,-8,1
6217906,-9,0
6217906,-10,0
6217906,-11,0
6217906,-12,0
6217906,-13,0
6217906,-14,0
6217906,-15,0
6217906,-16,0
6217906,-17,0
6217906,-18,0
6217906,-19,0
6217906,-20,0
6217906,-21,0
6217906,-22,0
6217906,-23,0
6217906,-24,0
6217906,-25,0
6217906,-26,0
6217906,-27,0
6217906,-28,0
6217906,-29,0
6217906,-30,0
6217906,-31,0
6217906,-32,0
6217906,-33,0
6217906,-34,0
6217906,-35,0
6217906,-36,0
6217906,-37,0
6217906,-38,0
6217906,-39,0
6217906,-40,X
5950907,0,X
5950907,-1,X
5950907,-2,X
5950907,-3,X
5950907,-4,X
5950907,-5,X
5950907,-6,X
5950907,-7,X
5950907,-8,X
5950907,-9,X
5950907,-10,X
5950907,-11,X
5950907,-12,X
5950907,-13,X
5950907,-14,X
5950907,-15,X
5950907,-16,X
5950907,-17,X
5950907,-18,X
5950907,-19,X
5950907,-20,X
5950907,-21,X
5950907,-22,X
5950907,-23,X
5950907,-24,X
5950907,-25,X
5950907,-26,X
5950907,-27,X
5950907,-28,X
5950907,-29,X
5950907,-30,X
5950907,-31,X
5950907,-32,X
5950907,-33,X
5950907,-34,X
5950907,-35,X
5950907,-36,X
5950907,-37,X
5950907,-38,X
5950907,-39,X
5950907,-40,X
5950907,-41,X
5950907,-42,X
5950907,-43,X
5950907,-44,X
5950907,-45,X
5950907,-46,X
5950907,-47,X
5950907,-48,X
5950907,-49,X
5950907,-50,X
5950907,-51,X
5950907,-52,X
5950907,-53,X
5950907,-54,X
5950907,-55,X
5950907,-56,X
5950907,-57,X
5950907,-58,X
5950907,-59,X
5950908,0,X
5950908,-1,X
5950908,-2,X
5950908,-3,X
5950908,-4,X
5950908,-5,X
5950908,-6,X
5950908,-7,X
5950908,-8,X
5950908,-9,X
5950908,-10,X
5950908,-11,X
5950908,-12,X
5950908,-13,X
5950908,-14,X
5950908,-15,X
5950908,-16,X
5950908,-17,X
5950908,-18,X
5950908,-19,X
5950908,-20,X
5950908,-21,X
5950908,-22,X
5950908,-23,X
5950908,-24,X
5950908,-25,X
5950908,-26,X
5950908,-27,X
5950908,-28,X
5950908,-29,X
5950908,-30,X
5950908,-31,X
5950908,-32,X
5950908,-33,X
5950908,-34,X
5950908,-35,X
5950908,-36,X
5950908,-37,X
5950908,-38,X
5950908,-39,X
5950908,-40,X
5950908,-41,X
5950908,-42,X
5950908,-43,X
5950908,-44,X
5950908,-45,X
5950908,-46,X
5950908,-47,X
5950908,-48,X
5950908,-49,X
5950908,-50,X
5950908,-51,X
5950908,-52,X
5950908,-53,X
5950908,-54,X
5950908,-55,X
5950908,-56,X
5950908,-57,X
5950908,-58,X
5950908,-59,X
5950908,-60,X
5950908,-61,X
5950908,-62,X
5950908,-63,X
5950908,-64,X
5950908,-65,X
5950908,-66,X
5950908,-67,X
5950908,-68,X
5950908,-69,X
5950908,-70,X
5950908,-71,X
5950908,-72,X
5950908,-73,X
5950908,-74,X
5950908,-75,X
5950908,-76,X
5950908,-77,X
5950908,-78,X
5950908,-79,X
5950908,-80,X
5950908,-81,X
5950908,-82,X
5950908,-83,X
5950908,-84,X
5950908,-85,X
6176821,0,C
6176821,-1,C
6176821,-2,C
6176821,-3,C
6176821,-4,C
6176821,-5,C
6176821,-6,C
6176821,-7,C
6176821,-8,C
6176821,-9,C
6176821,-10,C
6176821,-11,C
6176821,-12,C
6176821,-13,C
6176821,-14,C
6176821,-15,C
6176821,-16,C
6176821,-17,C
6176821,-18,C
6176821,-19,C
6176821,-20,C
6176821,-21,0
6176821,-22,0
6176821,-23,0
6176821,-24,0
6176821,-25,0
6176821,-26,0
6176822,0,C
6176822,-1,C
6176822,-2,C
6176822,-3,C
6176822,-4,C
6176822,-5,C
6176822,-6,C
6176822,-7,C
6176822,-8,C
6176822,-9,C
6176822,-10,C
6176822,-11,C
6176822,-12,C
6176822,-13,C
6176822,-14,C
6176822,-15,C
6176822,-16,C
6176822,-17,C
6176822,-18,C
6176822,-19,C
6176822,-20,C
6176822,-21,C
6176822,-22,C
6176822,-23,C
6176822,-24,C
6176822,-25,C
6176822,-26,C
6176822,-27,C
6176822,-28,C
6176822,-29,C
6176822,-30,C
6176822,-31,C
6176822,-32,C
6176822,-33,C
6176822,-34,C
6176822,-35,C
6176822,-36,C
6176822,-37,C
6176822,-38,C
6176822,-39,C
6176822,-40,C
6176822,-41,C
6176822,-42,C
6176822,-43,C
6176822,-44,C
6176822,-45,C
6176822,-46,C
6176822,-47,C
6176822,-48,C
6176822,-49,C
6176822,-50,C
6176822,-51,C
6176822,-52,C
6176822,-53,C
6176822,-54,C
6176822,-55,C
6176822,-56,C
6176822,-57,C
6176822,-58,C
6176822,-59,C
6176822,-60,C
6176822,-61,C
6176822,-62,C
6176822,-63,C
6176822,-64,C
6176822,-65,C
6176822,-66,C
6176822,-67,C
6176822,-68,C
6176822,-69,C
6176822,-70,0
6176822,-71,X
6176822,-72,0
6176822,-73,0
6176822,-74,0
6176822,-75,X
6176822,-76,0
6176822,-77,0
6176822,-78,X
6176822,-79,0
6176822,-80,X
6176822,-81,X
6176823,0,X
6176823,-1,X
6176823,-2,X
6176823,-3,X
6176823,-4,X
6176823,-5,X
6176823,-6,X
6176824,0,0
6176824,-1,0
6176824,-2,X
6176824,-3,X
6176824,-4,0
6176824,-5,0
6176824,-6,X
6609718,0,X
6609718,-1,X
6609718,-2,X
6609718,-3,X
6609718,-4,X
6609718,-5,X
6609718,-6,X
6609718,-7,X
6609718,-8,X
6609718,-9,X
6609718,-10,X
6609718,-11,X
6609718,-12,X
6609718,-13,X
6609718,-14,X
6609718,-15,X
6609718,-16,X
6609718,-17,X
6609718,-18,X
6609718,-19,X
6609718,-20,X
6609718,-21,X
6609718,-22,X
6609718,-23,X
6609718,-24,X
6609718,-25,X
6609718,-26,X
6609718,-27,X
6609718,-28,X
6609718,-29,X
6609718,-30,X
6609718,-31,X
6609718,-32,X
6609718,-33,X
6609718,-34,X
6609718,-35,X
6609718,-36,X
6609718,-37,X
6609718,-38,X
6609718,-39,X
6609718,-40,X
6609718,-41,X
6609718,-42,X
6609718,-43,X
6609718,-44,X
6609718,-45,X
6609718,-46,X
6609718,-47,X
6609718,-48,X
6609719,0,X
6609719,-1,X
6609719,-2,X
6609719,-3,X
6609719,-4,X
6609719,-5,X
6609719,-6,X
6609719,-7,X
6609719,-8,X
6609719,-9,X
6609719,-10,X
6609719,-11,X
6609719,-12,X
6609719,-13,X
6609719,-14,X
6609719,-15,X
6609719,-16,X
6609719,-17,X
6609719,-18,X
6609719,-19,X
6609719,-20,X
6609719,-21,X
6609719,-22,X
6609719,-23,X
6609719,-24,X
6609719,-25,X
6609719,-26,X
6609719,-27,X
6609719,-28,X
6609719,-29,X
6609719,-30,X
6609719,-31,X
6609719,-32,X
6609719,-33,X
6609719,-34,X
6609719,-35,X
6609719,-36,X
6609719,-37,X
6609719,-38,X
6609719,-39,X
6609719,-40,X
6609719,-41,X
6609719,-42,X
6609719,-43,X
6609719,-44,X
6609719,-45,X
6609719,-46,X
6609719,-47,X
6609719,-48,X
6609719,-49,X
6609719,-50,X
6609719,-51,X
6609720,0,X
6609720,-1,X
6609720,-2,X
6609720,-3,X
6609720,-4,X
6609720,-5,X
6609720,-6,X
6609720,-7,X
6609720,-8,X
6609720,-9,X
6609720,-10,X
6609720,-11,X
6609720,-12,X
6609720,-13,X
6609720,-14,X
6609720,-15,X
6609720,-16,X
6609720,-17,X
6609720,-18,X
6609720,-19,X
6609720,-20,X
6609720,-21,X
6609720,-22,X
6609720,-23,X
6609720,-24,X
6609720,-25,X
6609720,-26,X
6609720,-27,X
6609720,-28,X
6609720,-29,X
6609720,-30,X
6609720,-31,X
6609720,-32,X
6609721,0,X
6609721,-1,X
6609721,-2,X
6609721,-3,X
6609721,-4,X
6609721,-5,X
6609721,-6,X
6609721,-7,X
6609721,-8,X
6609721,-9,X
6609721,-10,X
6609721,-11,X
6609721,-12,X
6609721,-13,X
6609721,-14,X
6609721,-15,X
6609721,-16,X
6609721,-17,X
6609721,-18,X
6609721,-19,X
6609721,-20,X
6609721,-21,X
6609721,-22,X
6609721,-23,X
6609721,-24,X
6609721,-25,X
6609721,-26,X
6609721,-27,X
6609721,-28,X
6609721,-29,X
6609721,-30,X
6609721,-31,X
6609721,-32,X
6609721,-33,X
6609721,-34,X
6609721,-35,X
6609721,-36,X
6609722,0,X
6609722,-1,X
6609722,-2,X
6609722,-3,X
6609722,-4,X
6609722,-5,X
6609722,-6,X
6609722,-7,X
6609722,-8,X
6609722,-9,X
6609722,-10,X
6609722,-11,X
6609722,-12,X
6609722,-13,X
6609722,-14,X
6609722,-15,X
6609722,-16,X
6609722,-17,X
6609722,-18,X
6609722,-19,X
6609722,-20,X
6609722,-21,X
6609722,-22,X
6609722,-23,X
6609722,-24,X
6609722,-25,X
6609722,-26,X
6609722,-27,X
6609722,-28,X
6609722,-29,X
6609722,-30,X
6609722,-31,X
6609722,-32,X
6609722,-33,X
6609722,-34,X
6609722,-35,X
6609722,-36,X
6609722,-37,X
6609722,-38,X
6609722,-39,X
6609722,-40,X
6609722,-41,X
6609722,-42,X
6609722,-43,X
6609722,-44,X
6609722,-45,X
6609722,-46,X
6609722,-47,X
6609722,-48,X
6609722,-49,X
6609722,-50,X
6609722,-51,X
6609723,0,X
6609723,-1,X
6609723,-2,X
6609723,-3,X
6609723,-4,X
6609723,-5,X
6609723,-6,X
6609723,-7,X
6609723,-8,X
6609723,-9,X
6609723,-10,X
6609723,-11,X
6609723,-12,X
6609723,-13,X
6609723,-14,X
6609723,-15,X
6609723,-16,X
6609723,-17,X
6609723,-18,X
6609723,-19,X
6609723,-20,X
6609723,-21,X
6609723,-22,X
6609723,-23,X
6609723,-24,X
6609723,-25,X
6609723,-26,X
6609723,-27,X
6609723,-28,X
6609723,-29,X
6609723,-30,X
6609723,-31,X
6609723,-32,X
6609723,-33,X
6609723,-34,X
6609723,-35,X
6609723,-36,X
6609723,-37,X
6609723,-38,X
6609723,-39,X
6609723,-40,X
6609723,-41,X
6609723,-42,X
6609723,-43,X
6609723,-44,X
6609723,-45,X
6609723,-46,X
6609723,-47,X
6609723,-48,X
6609723,-49,X
6609723,-50,X
6609723,-51,X
6609723,-52,X
6609723,-53,X
6609723,-54,X
6609723,-55,X
6609723,-56,X
6609723,-57,X
6609723,-58,0
6609723,-59,0
6609723,-60,0
6609723,-61,0
6609723,-62,0
6609723,-63,0
6609723,-64,0
6609723,-65,0
6609723,-66,0
6609723,-67,0
6609723,-68,X
6609723,-69,X
6609723,-70,X
6609723,-71,X
6609723,-72,X
6609723,-73,X
6609723,-74,X
6609723,-75,X
6609723,-76,X
6609723,-77,X
6609724,0,C
6609724,-1,C
6609724,-2,C
6609724,-3,C
6609724,-4,C
6609724,-5,C
6609724,-6,C
6609724,-7,C
6609724,-8,C
6609724,-9,C
6609724,-10,C
6609724,-11,C
6609724,-12,C
6609724,-13,C
6609724,-14,C
6609724,-15,C
6609724,-16,C
6609724,-17,0
6609724,-18,0
6609724,-19,0
6609724,-20,0
6609725,0,C
6609725,-1,C
6609725,-2,C
6609725,-3,C
6609725,-4,C
6609725,-5,C
6609725,-6,C
6609725,-7,C
6609725,-8,C
6609725,-9,C
6609725,-10,C
6609725,-11,C
6609725,-12,C
6609725,-13,C
6609725,-14,C
6609725,-15,C
6609725,-16,C
6609725,-17,C
6609725,-18,C
6609725,-19,C
6609725,-20,C
6609725,-21,C
6609725,-22,C
6609725,-23,C
6609725,-24,C
6609725,-25,C
6609725,-26,C
6609725,-27,C
6609725,-28,C
6609725,-29,C
6609725,-30,C
6609725,-31,C
6609725,-32,C
6609725,-33,C
6609725,-34,C
6609725,-35,C
6609725,-36,C
6609725,-37,C
6609725,-38,C
6609725,-39,C
6609725,-40,C
6609725,-41,C
6609725,-42,C
6609725,-43,C
6609725,-44,C
6609725,-45,C
6609725,-46,C
6609725,-47,C
6609725,-48,C
6609725,-49,C
6609725,-50,C
6609725,-51,C
6609725,-52,C
6609725,-53,C
6609725,-54,C
6609725,-55,C
6609725,-56,C
6609725,-57,C
6609725,-58,C
6609725,-59,C
6609725,-60,C
6609725,-61,C
6609725,-62,C
6609725,-63,C
6609725,-64,C
6609725,-65,C
6609725,-66,C
6609725,-67,C
6609725,-68,C
6609725,-69,C
6609725,-70,C
6609725,-71,C
6609725,-72,C
6609725,-73,C
6609725,-74,C
6609725,-75,C
6609725,-76,C
6609725,-77,C
6609725,-78,C
6609725,-79,C
6609725,-80,C
6609725,-81,0
6609725,-82,0
6609725,-83,0
6609725,-84,0
6609725,-85,0
6609725,-86,0
6609725,-87,0
6609725,-88,0
6609725,-89,0
6609725,-90,X
6609726,0,C
6609726,-1,C
6609726,-2,C
6609726,-3,C
6609726,-4,C
6609726,-5,C
6609726,-6,C
6609726,-7,C
6609726,-8,C
6609726,-9,C
6609726,-10,C
6609726,-11,C
6609726,-12,C
6609726,-13,C
6609726,-14,C
6609726,-15,C
6609726,-16,C
6609726,-17,C
6609726,-18,C
6609726,-19,C
6609726,-20,C
6609726,-21,C
6609726,-22,C
6609726,-23,C
6609726,-24,C
6609726,-25,C
6609726,-26,C
6609726,-27,C
6609726,-28,C
6609726,-29,C
6609726,-30,C
6609726,-31,C
6609726,-32,C
6609726,-33,C
6609726,-34,C
6609726,-35,C
6609726,-36,C
6609726,-37,C
6609726,-38,C
6609726,-39,C
6609726,-40,C
6609726,-41,C
6609726,-42,C
6609726,-43,C
6609726,-44,C
6609726,-45,C
6609726,-46,C
6609726,-47,0
6609726,-48,0
6609726,-49,X
6609728,0,C
6609728,-1,C
6609728,-2,C
6609728,-3,C
6609728,-4,C
6609728,-5,C
6609728,-6,C
6609728,-7,C
6609728,-8,C
6609728,-9,C
6609728,-10,C
6609728,-11,C
6609728,-12,C
6609728,-13,C
6609728,-14,C
6609728,-15,C
6609728,-16,C
6609728,-17,C
6609728,-18,C
6609728,-19,C
6609728,-20,C
6609728,-21,C
6609728,-22,C
6609728,-23,C
6609728,-24,C
6609728,-25,C
6609728,-26,C
6609728,-27,C
6609728,-28,C
6609728,-29,C
6609728,-30,C
6609728,-31,C
6609728,-32,C
6609728,-33,C
6609728,-34,C
6609728,-35,C
6609728,-36,C
6609728,-37,C
6609728,-38,C
6609728,-39,C
6609728,-40,C
6609728,-41,C
6609728,-42,C
6609728,-43,C
6609728,-44,C
6609728,-45,C
6609728,-46,C
6609728,-47,C
6609728,-48,C
6609728,-49,C
6609728,-50,C
6609728,-51,C
6609728,-52,C
6609728,-53,0
6609728,-54,0
6609728,-55,0
6609728,-56,0
6609728,-57,0
6609728,-58,X
6609729,0,C
6609729,-1,C
6609729,-2,C
6609729,-3,C
6609729,-4,C
6609729,-5,C
6609729,-6,C
6609729,-7,C
6609729,-8,C
6609729,-9,C
6609729,-10,C
6609729,-11,C
6609729,-12,C
6609729,-13,C
6609729,-14,C
6609729,-15,C
6609729,-16,C
6609729,-17,C
6609729,-18,C
6609729,-19,C
6609729,-20,C
6609729,-21,C
6609729,-22,C
6609729,-23,C
6609729,-24,C
6609729,-25,C
6609729,-26,C
6609729,-27,C
6609729,-28,C
6609729,-29,C
6609729,-30,C
6609729,-31,C
6609729,-32,C
6609729,-33,C
6609729,-34,C
6609729,-35,C
6609729,-36,C
6609729,-37,C
6609729,-38,C
6609729,-39,C
6609729,-40,C
6609729,-41,C
6609729,-42,C
6609729,-43,C
6609729,-44,C
6609729,-45,C
6609729,-46,C
6609729,-47,C
6609729,-48,C
6609729,-49,C
6609729,-50,C
6609729,-51,C
6609729,-52,C
6609729,-53,C
6609729,-54,0
6609729,-55,0
6609729,-56,0
6609729,-57,0
6609729,-58,0
6609729,-59,X
6609730,0,C
6609730,-1,C
6609730,-2,C
6609730,-3,C
6609730,-4,C
6609730,-5,C
6609730,-6,C
6609730,-7,C
6609730,-8,C
6609730,-9,C
6609730,-10,C
6609730,-11,C
6609730,-12,C
6609730,-13,C
6609730,-14,C
6609730,-15,C
6609730,-16,C
6609730,-17,C
6609730,-18,C
6609730,-19,C
6609730,-20,C
6609730,-21,C
6609730,-22,C
6609730,-23,C
6609730,-24,C
6609730,-25,C
6609730,-26,C
6609730,-27,C
6609730,-28,C
6609730,-29,C
6609730,-30,C
6609730,-31,C
6609730,-32,C
6609730,-33,C
6609730,-34,C
6609730,-35,C
6609730,-36,C
6609730,-37,C
6609730,-38,C
6609730,-39,C
6609730,-40,C
6609730,-41,C
6609730,-42,C
6609730,-43,C
6609730,-44,C
6609730,-45,C
6609730,-46,C
6609730,-47,C
6609730,-48,C
6609730,-49,C
6609730,-50,C
6609730,-51,C
6609730,-52,C
6609730,-53,C
6609730,-54,C
6609730,-55,C
6609730,-56,C
6609730,-57,C
6609730,-58,C
6609730,-59,C
6609730,-60,C
6609730,-61,C
6609730,-62,C
6609730,-63,C
6609730,-64,C
6609730,-65,C
6609730,-66,0
6609730,-67,0
6609730,-68,0
6609730,-69,0
6609730,-70,0
6609730,-71,X
6609731,0,C
6609731,-1,C
6609731,-2,C
6609731,-3,C
6609731,-4,C
6609731,-5,C
6609731,-6,C
6609731,-7,C
6609731,-8,C
6609731,-9,C
6609731,-10,C
6609731,-11,C
6609731,-12,C
6609731,-13,C
6609731,-14,C
6609731,-15,C
6609731,-16,C
6609731,-17,C
6609731,-18,C
6609731,-19,C
6609731,-20,C
6609731,-21,C
6609731,-22,C
6609731,-23,C
6609731,-24,C
6609731,-25,C
6609731,-26,C
6609731,-27,C
6609731,-28,C
6609731,-29,C
6609731,-30,C
6609731,-31,C
6609731,-32,C
6609731,-33,C
6609731,-34,C
6609731,-35,C
6609731,-36,C
6609731,-37,C
6609731,-38,C
6609731,-39,C
6609731,-40,C
6609731,-41,0
6609731,-42,0
6609731,-43,0
6609731,-44,0
6609731,-45,0
6609732,0,C
6609732,-1,C
6609732,-2,C
6609732,-3,C
6609732,-4,C
6609732,-5,C
6609732,-6,C
6609732,-7,C
6609732,-8,C
6609732,-9,C
6609732,-10,C
6609732,-11,C
6609732,-12,C
6609732,-13,C
6609732,-14,C
6609732,-15,C
6609732,-16,C
6609732,-17,C
6609732,-18,C
6609732,-19,C
6609732,-20,C
6609732,-21,C
6609732,-22,C
6609732,-23,C
6609732,-24,C
6609732,-25,C
6609732,-26,C
6609732,-27,C
6609732,-28,C
6609732,-29,C
6609732,-30,C
6609732,-31,C
6609732,-32,C
6609732,-33,0
6609732,-34,0
6609732,-35,0
6609732,-36,0
6609732,-37,0
6609732,-38,0
6609732,-39,0
6609732,-40,0
6609732,-41,0
6609732,-42,X
6609733,0,C
6609733,-1,C
6609733,-2,C
6609733,-3,C
6609733,-4,C
6609733,-5,C
6609733,-6,C
6609733,-7,C
6609733,-8,C
6609733,-9,C
6609733,-10,C
6609733,-11,C
6609733,-12,C
6609733,-13,C
6609733,-14,C
6609733,-15,C
6609733,-16,C
6609733,-17,X
6609733,-18,X
6609733,-19,X
6609733,-20,X
6609733,-21,X
6609733,-22,X
6609733,-23,X
6609733,-24,X
6609733,-25,X
6609733,-26,X
6609733,-27,X
6609733,-28,X
6609733,-29,X
6609733,-30,X
6609733,-31,X
6609733,-32,X
6609733,-33,0
6609733,-34,X
6609733,-35,X
6609733,-36,X
6609733,-37,X
6609733,-38,X
6609733,-39,X
6609733,-40,X
6609733,-41,X
6609733,-42,X
6609733,-43,X
6609733,-44,X
6609733,-45,X
6609733,-46,X
6609733,-47,X
6609734,0,0
6609734,-1,0
6609734,-2,0
6609734,-3,0
6609734,-4,0
6609734,-5,0
6609734,-6,0
6609734,-7,0
6609734,-8,0
6609734,-9,0
6609734,-10,0
6609734,-11,0
6609734,-12,0
6609734,-13,0
6609734,-14,0
6609734,-15,0
6609734,-16,0
6609734,-17,0
6609734,-18,0
6609734,-19,0
6609734,-20,0
6609734,-21,0
6609734,-22,0
6609734,-23,X
6609734,-24,X
6609734,-25,X
6609734,-26,0
6609734,-27,0
6609734,-28,0
6609734,-29,0
6609734,-30,0
6609734,-31,0
6609734,-32,0
6609734,-33,X
6609734,-34,X
6609734,-35,X
6609734,-36,X
6609734,-37,0
6609734,-38,0
6609734,-39,0
6609734,-40,0
6609734,-41,0
6609734,-42,0
6609734,-43,0
6609734,-44,0
6609734,-45,0
6609734,-46,0
6609734,-47,0
6609734,-48,0
6609734,-49,0
6609734,-50,0
6609734,-51,0
6609734,-52,0
6609734,-53,0
6609734,-54,0
6609734,-55,0
6609734,-56,0
6609734,-57,X
6609734,-58,X
6609734,-59,X
6609734,-60,X
6609734,-61,X
6609734,-62,X
6609734,-63,X
6609734,-64,X
6609734,-65,X
6609734,-66,X
6609734,-67,X
6609735,0,0
6609735,-1,0
6609735,-2,0
6609735,-3,0
6609735,-4,0
6609735,-5,0
6609735,-6,0
6609736,0,0
6609736,-1,0
6609736,-2,0
6609736,-3,0
6609736,-4,0
6609736,-5,0
6609736,-6,0
6609736,-7,0
6609736,-8,0
6609736,-9,0
6609736,-10,0
6609736,-11,0
6609736,-12,0
6609736,-13,0
6609736,-14,0
6609736,-15,0
6609736,-16,0
6609736,-17,0
6609736,-18,0
6609736,-19,0
6609736,-20,0
6609736,-21,0
6609736,-22,0
6609736,-23,0
6609736,-24,0
6609736,-25,0
6609736,-26,0
6609736,-27,0
6609736,-28,0
6609736,-29,0
6609736,-30,1
6609736,-31,0
6609736,-32,0
6609736,-33,0
6609736,-34,0
6609736,-35,0
6609736,-36,0
6609736,-37,0
6609736,-38,0
6609736,-39,0
6609736,-40,0
6609736,-41,0
6609736,-42,0
6609736,-43,0
6609736,-44,0
6609736,-45,0
6609736,-46,0
6609736,-47,0
6609736,-48,0
6609736,-49,0
6609736,-50,0
6609736,-51,0
6609736,-52,0
6609736,-53,0
6609736,-54,0
6609736,-55,0
6609736,-56,0
6609736,-57,0
6609736,-58,0
6609736,-59,0
6609736,-60,0
6727090,0,C
6727090,-1,C
